trans_hour,purchase_category,city_population,purchase_city_lat,purchase_city_long,amount,age,occupation,merchant_name,is_fraud
23,9,973849,37.3304,-121.7913,8.97,22,91,644,1
23,12,973849,37.3304,-121.7913,791.6,22,91,474,1
13,8,628,38.6547,-92.8929,650.5,58,28,673,1
14,0,628,38.6547,-92.8929,658.74,58,28,624,1
20,9,628,38.6547,-92.8929,49.44,58,28,206,1
21,4,628,38.6547,-92.8929,290.92,58,28,518,1
22,10,628,38.6547,-92.8929,48.28,58,28,17,1
15,12,589,41.6125,-122.5258,767.23,74,149,428,1
22,11,589,41.6125,-122.5258,925.84,74,149,642,1
22,11,589,41.6125,-122.5258,1075.76,74,149,1,1
22,0,589,41.6125,-122.5258,672.48,74,149,316,1
23,12,589,41.6125,-122.5258,903.96,74,149,204,1
1,2,589,41.6125,-122.5258,21.9,74,149,355,1
1,3,589,41.6125,-122.5258,15.13,74,149,456,1
22,12,589,41.6125,-122.5258,754.42,74,149,559,1
22,11,589,41.6125,-122.5258,921.46,74,149,167,1
22,11,589,41.6125,-122.5258,871.92,74,149,49,1
23,8,589,41.6125,-122.5258,809.74,74,149,438,1
23,11,589,41.6125,-122.5258,1012.77,74,149,142,1
23,8,589,41.6125,-122.5258,828.49,74,149,494,1
0,8,100,41.0539,-106.0763,802.85,45,137,519,1
0,11,100,41.0539,-106.0763,1032.41,45,137,1,1
22,10,100,41.0539,-106.0763,19.24,45,137,223,1
22,5,100,41.0539,-106.0763,24.09,45,137,475,1
23,6,100,41.0539,-106.0763,223.89,45,137,266,1
3,11,100,41.0539,-106.0763,915.93,45,137,370,1
3,4,100,41.0539,-106.0763,331.83,45,137,570,1
3,2,100,41.0539,-106.0763,7.43,45,137,251,1
20,10,100,41.0539,-106.0763,20.86,45,137,496,1
22,10,100,41.0539,-106.0763,20.38,45,137,232,1
23,0,100,41.0539,-106.0763,492.51,45,137,245,1
15,11,3805,40.4815,-92.9951,1145.36,69,21,79,1
21,12,3805,40.4815,-92.9951,955.45,69,21,426,1
22,12,3805,40.4815,-92.9951,922.33,69,21,506,1
22,12,3805,40.4815,-92.9951,1106.68,69,21,265,1
23,13,3805,40.4815,-92.9951,9.79,69,21,38,1
23,8,3805,40.4815,-92.9951,832.47,69,21,479,1
23,8,3805,40.4815,-92.9951,716.27,69,21,607,1
23,8,3805,40.4815,-92.9951,812.4,69,21,101,1
0,4,3805,40.4815,-92.9951,310.06,69,21,639,1
17,12,3805,40.4815,-92.9951,819.56,69,21,323,1
21,12,3805,40.4815,-92.9951,860.1,69,21,231,1
1,3,1252,44.9897,-122.6187,13.04,82,17,588,1
3,2,1252,44.9897,-122.6187,17.93,82,17,355,1
22,12,1252,44.9897,-122.6187,939.51,82,17,231,1
22,4,1252,44.9897,-122.6187,327.9,82,17,553,1
22,11,1252,44.9897,-122.6187,948.28,82,17,365,1
23,8,1252,44.9897,-122.6187,855.41,82,17,101,1
23,11,1252,44.9897,-122.6187,911.85,82,17,221,1
1,4,1252,44.9897,-122.6187,309.32,82,17,234,1
22,7,1252,44.9897,-122.6187,2.36,82,17,182,1
22,11,1252,44.9897,-122.6187,1148.75,82,17,167,1
23,8,1252,44.9897,-122.6187,771.43,82,17,324,1
23,9,1252,44.9897,-122.6187,50.68,82,17,126,1
23,11,1252,44.9897,-122.6187,1006.58,82,17,268,1
1,4,1120,36.0434,-90.2907,306.14,62,155,224,1
22,8,1120,36.0434,-90.2907,834.52,62,155,241,1
23,0,206,40.9207,-96.168,589.69,52,97,453,1
0,2,1120,36.0434,-90.2907,19.04,62,155,454,1
12,11,206,40.9207,-96.168,974.36,52,97,177,1
22,12,1120,36.0434,-90.2907,794.94,62,155,7,1
23,4,1120,36.0434,-90.2907,338.99,62,155,173,1
23,11,206,40.9207,-96.168,935.87,52,97,665,1
23,12,206,40.9207,-96.168,728.38,52,97,34,1
23,11,206,40.9207,-96.168,1094.93,52,97,347,1
2,4,635,41.6423,-104.1974,344.89,46,134,224,1
3,4,635,41.6423,-104.1974,349.61,46,134,367,1
18,5,635,41.6423,-104.1974,22.56,46,134,669,1
22,10,635,41.6423,-104.1974,22.82,46,134,80,1
22,1,635,41.6423,-104.1974,116.45,46,134,46,1
23,1,635,41.6423,-104.1974,110.19,46,134,110,1
2,4,635,41.6423,-104.1974,343.47,46,134,518,1
8,4,42384,40.3928,-111.7941,367.28,27,90,450,1
22,10,42384,40.3928,-111.7941,18.89,27,90,369,1
22,7,42384,40.3928,-111.7941,16.49,27,90,182,1
1,4,42384,40.3928,-111.7941,351.65,27,90,326,1
2,8,42384,40.3928,-111.7941,780.63,27,90,474,1
7,12,42384,40.3928,-111.7941,777.48,27,90,176,1
22,7,42384,40.3928,-111.7941,24.19,27,90,609,1
23,10,42384,40.3928,-111.7941,25.01,27,90,239,1
1,8,27971,41.606,-109.23,761.0,35,120,494,1
1,4,27971,41.606,-109.23,331.29,35,120,412,1
7,12,27971,41.606,-109.23,907.71,35,120,138,1
0,9,27971,41.606,-109.23,6.69,35,120,257,1
0,8,27971,41.606,-109.23,817.88,35,120,74,1
0,2,27971,41.606,-109.23,10.92,35,120,482,1
0,12,27971,41.606,-109.23,762.15,35,120,597,1
1,1,27971,41.606,-109.23,104.82,35,120,388,1
1,12,27971,41.606,-109.23,969.32,35,120,446,1
3,11,27971,41.606,-109.23,1158.25,35,120,440,1
22,10,27971,41.606,-109.23,18.27,35,120,300,1
22,7,27971,41.606,-109.23,19.85,35,120,201,1
22,6,27971,41.606,-109.23,254.4,35,120,266,1
23,6,27971,41.606,-109.23,227.13,35,120,619,1
1,4,895,47.2271,-117.0819,315.37,20,69,412,1
1,4,895,47.2271,-117.0819,359.25,20,69,133,1
3,2,895,47.2271,-117.0819,7.33,20,69,566,1
8,8,895,47.2271,-117.0819,825.45,20,69,458,1
22,12,895,47.2271,-117.0819,1371.81,20,69,524,1
22,11,895,47.2271,-117.0819,1059.96,20,69,433,1
22,11,895,47.2271,-117.0819,1088.07,20,69,361,1
22,11,895,47.2271,-117.0819,807.23,20,69,167,1
23,12,895,47.2271,-117.0819,1133.39,20,69,509,1
0,4,895,47.2271,-117.0819,313.72,20,69,238,1
2,2,895,47.2271,-117.0819,11.73,20,69,353,1
3,3,895,47.2271,-117.0819,9.94,20,69,515,1
3,3,895,47.2271,-117.0819,9.27,20,69,394,1
7,4,895,47.2271,-117.0819,294.39,20,69,19,1
19,10,895,47.2271,-117.0819,19.77,20,69,600,1
0,11,123373,39.1412,-94.3515,978.19,27,18,155,1
0,2,123373,39.1412,-94.3515,9.21,27,18,512,1
2,8,123373,39.1412,-94.3515,753.77,27,18,276,1
16,6,123373,39.1412,-94.3515,236.0,27,18,580,1
17,13,123373,39.1412,-94.3515,13.11,27,18,54,1
22,7,123373,39.1412,-94.3515,21.69,27,18,659,1
23,13,123373,39.1412,-94.3515,8.65,27,18,492,1
23,6,123373,39.1412,-94.3515,237.78,27,18,111,1
2,4,123373,39.1412,-94.3515,365.86,27,18,367,1
2,9,123373,39.1412,-94.3515,7.21,27,18,644,1
3,8,123373,39.1412,-94.3515,735.87,27,18,74,1
1,4,54287,33.7467,-117.1721,377.99,47,5,412,1
22,7,54287,33.7467,-117.1721,18.06,47,5,211,1
2,4,122111,39.8422,-105.1097,276.94,32,96,19,1
2,4,122111,39.8422,-105.1097,336.02,32,96,537,1
2,4,122111,39.8422,-105.1097,284.62,32,96,503,1
3,0,54287,33.7467,-117.1721,469.22,47,5,125,1
9,4,122111,39.8422,-105.1097,310.38,32,96,122,1
20,11,710,38.8874,-91.7689,901.99,49,92,93,1
22,0,710,38.8874,-91.7689,444.32,49,92,624,1
23,12,710,38.8874,-91.7689,774.06,49,92,548,1
23,11,122111,39.8422,-105.1097,967.49,32,96,433,1
23,7,54287,33.7467,-117.1721,17.4,47,5,156,1
23,11,710,38.8874,-91.7689,933.24,49,92,144,1
0,4,710,38.8874,-91.7689,272.99,49,92,174,1
0,4,122111,39.8422,-105.1097,326.65,32,96,271,1
0,4,584,47.4852,-120.4158,298.96,50,115,106,1
0,4,710,38.8874,-91.7689,324.74,49,92,639,1
0,2,757530,38.5662,-121.3286,9.67,40,112,338,1
1,2,122111,39.8422,-105.1097,6.7,32,96,461,1
1,4,710,38.8874,-91.7689,265.68,49,92,526,1
2,4,757530,38.5662,-121.3286,311.63,40,112,450,1
2,8,122111,39.8422,-105.1097,822.29,32,96,494,1
2,4,710,38.8874,-91.7689,277.87,49,92,88,1
3,4,710,38.8874,-91.7689,302.42,49,92,483,1
12,12,710,38.8874,-91.7689,782.18,49,92,231,1
13,4,710,38.8874,-91.7689,349.52,49,92,313,1
13,4,584,47.4852,-120.4158,331.38,50,115,412,1
16,11,710,38.8874,-91.7689,987.16,49,92,370,1
18,4,584,47.4852,-120.4158,354.81,50,115,483,1
20,8,584,47.4852,-120.4158,854.92,50,115,154,1
22,7,710,38.8874,-91.7689,18.01,49,92,659,1
23,11,584,47.4852,-120.4158,1281.51,50,115,93,1
23,11,122111,39.8422,-105.1097,946.78,32,96,665,1
23,9,757530,38.5662,-121.3286,8.61,40,112,188,1
0,2,757530,38.5662,-121.3286,11.44,40,112,181,1
0,2,584,47.4852,-120.4158,20.01,50,115,139,1
1,2,584,47.4852,-120.4158,17.85,50,115,555,1
1,2,584,47.4852,-120.4158,18.07,50,115,73,1
2,4,35705,34.1092,-117.7183,300.56,63,162,224,1
3,4,757530,38.5662,-121.3286,294.6,40,112,450,1
3,2,584,47.4852,-120.4158,20.42,50,115,555,1
15,0,757530,38.5662,-121.3286,436.78,40,112,98,1
18,4,35705,34.1092,-117.7183,286.23,63,162,287,1
21,5,584,47.4852,-120.4158,24.45,50,115,441,1
22,8,584,47.4852,-120.4158,837.54,50,115,519,1
22,12,584,47.4852,-120.4158,697.68,50,115,5,1
22,8,35705,34.1092,-117.7183,743.3,63,162,154,1
22,11,35705,34.1092,-117.7183,833.05,63,162,79,1
22,12,584,47.4852,-120.4158,849.0,50,115,265,1
22,12,584,47.4852,-120.4158,927.42,50,115,509,1
23,8,35705,34.1092,-117.7183,658.17,63,162,494,1
23,11,757530,38.5662,-121.3286,914.9,40,112,370,1
23,11,757530,38.5662,-121.3286,1002.17,40,112,498,1
0,4,35705,34.1092,-117.7183,299.46,63,162,471,1
1,4,35705,34.1092,-117.7183,325.11,63,162,460,1
16,12,35705,34.1092,-117.7183,1055.61,63,162,138,1
22,8,35705,34.1092,-117.7183,846.07,63,162,413,1
3,4,93193,33.9143,-118.3493,292.73,24,7,43,1
3,2,93193,33.9143,-118.3493,9.25,24,7,305,1
21,11,93193,33.9143,-118.3493,931.13,24,7,565,1
22,11,93193,33.9143,-118.3493,821.14,24,7,212,1
22,12,93193,33.9143,-118.3493,978.77,24,7,527,1
22,11,93193,33.9143,-118.3493,906.07,24,7,365,1
23,9,93193,33.9143,-118.3493,9.29,24,7,16,1
23,11,93193,33.9143,-118.3493,905.72,24,7,565,1
0,4,4005,42.8062,-100.6215,316.92,74,124,19,1
1,4,4005,42.8062,-100.6215,287.86,74,124,238,1
1,4,4005,42.8062,-100.6215,306.52,74,124,106,1
3,2,4005,42.8062,-100.6215,11.88,74,124,165,1
5,2,4005,42.8062,-100.6215,9.18,74,124,303,1
22,8,4005,42.8062,-100.6215,688.58,74,124,690,1
22,11,4005,42.8062,-100.6215,901.18,74,124,79,1
22,11,4005,42.8062,-100.6215,1114.22,74,124,565,1
22,12,4005,42.8062,-100.6215,963.64,74,124,247,1
23,8,4005,42.8062,-100.6215,743.47,74,124,591,1
23,11,4005,42.8062,-100.6215,889.68,74,124,155,1
23,8,4005,42.8062,-100.6215,752.3,74,124,476,1
0,11,1019,36.7154,-89.6287,1090.93,40,46,167,1
3,4,1019,36.7154,-89.6287,339.79,40,46,71,1
21,6,1019,36.7154,-89.6287,213.3,40,46,552,1
22,4,123,36.4992,-120.0936,259.65,46,79,106,1
22,12,1019,36.7154,-89.6287,875.77,40,46,204,1
22,13,123,36.4992,-120.0936,9.1,46,79,372,1
23,7,1019,36.7154,-89.6287,23.06,40,46,344,1
23,8,123,36.4992,-120.0936,742.26,46,79,663,1
0,11,1019,36.7154,-89.6287,909.8,40,46,177,1
0,2,1019,36.7154,-89.6287,12.41,40,46,566,1
0,9,1019,36.7154,-89.6287,793.81,40,46,26,1
0,12,1019,36.7154,-89.6287,851.59,40,46,231,1
2,2,123,36.4992,-120.0936,10.34,46,79,233,1
2,4,1019,36.7154,-89.6287,376.23,40,46,639,1
6,4,123,36.4992,-120.0936,284.72,46,79,537,1
14,7,123,36.4992,-120.0936,20.1,46,79,299,1
17,1,1019,36.7154,-89.6287,126.51,40,46,46,1
22,8,123,36.4992,-120.0936,820.01,46,79,307,1
22,6,1019,36.7154,-89.6287,286.87,40,46,205,1
22,6,1019,36.7154,-89.6287,248.04,40,46,3,1
23,4,123,36.4992,-120.0936,291.69,46,79,471,1
23,7,1019,36.7154,-89.6287,22.1,40,46,592,1
0,4,60,45.0838,-120.6649,324.59,77,118,684,1
1,4,60,45.0838,-120.6649,352.37,77,118,381,1
1,4,60,45.0838,-120.6649,353.45,77,118,459,1
2,4,60,45.0838,-120.6649,346.3,77,118,158,1
22,8,60,45.0838,-120.6649,683.03,77,118,438,1
0,4,60,45.0838,-120.6649,321.76,77,118,173,1
0,4,60,45.0838,-120.6649,323.37,77,118,43,1
0,4,172817,34.1556,-118.2322,318.87,78,0,549,1
14,8,60,45.0838,-120.6649,862.65,77,118,458,1
16,4,172817,34.1556,-118.2322,302.98,78,0,173,1
20,8,60,45.0838,-120.6649,866.15,77,118,119,1
22,12,172817,34.1556,-118.2322,927.66,78,0,658,1
22,8,60,45.0838,-120.6649,776.94,77,118,591,1
22,12,172817,34.1556,-118.2322,1002.29,78,0,658,1
22,9,172817,34.1556,-118.2322,7.84,78,0,510,1
23,11,1179,34.5189,-112.2523,933.01,64,4,212,1
23,4,60,45.0838,-120.6649,280.32,77,118,224,1
23,13,60,45.0838,-120.6649,8.33,77,118,380,1
23,4,1179,34.5189,-112.2523,283.29,64,4,483,1
23,4,60,45.0838,-120.6649,333.66,77,118,392,1
0,4,172817,34.1556,-118.2322,321.67,78,0,238,1
1,4,1179,34.5189,-112.2523,328.16,64,4,173,1
1,2,172817,34.1556,-118.2322,9.84,78,0,73,1
2,2,1179,34.5189,-112.2523,16.33,64,4,21,1
3,4,1179,34.5189,-112.2523,330.03,64,4,173,1
3,4,172817,34.1556,-118.2322,314.7,78,0,570,1
12,8,1179,34.5189,-112.2523,874.52,64,4,154,1
15,11,1179,34.5189,-112.2523,954.72,64,4,631,1
17,4,1179,34.5189,-112.2523,331.13,64,4,477,1
22,4,172817,34.1556,-118.2322,311.52,78,0,158,1
22,9,1179,34.5189,-112.2523,49.55,64,4,634,1
22,8,172817,34.1556,-118.2322,761.63,78,0,478,1
22,11,172817,34.1556,-118.2322,1063.77,78,0,642,1
23,11,1179,34.5189,-112.2523,1058.49,64,4,44,1
0,4,525713,38.8881,-104.6556,343.08,27,119,169,1
0,1,525713,38.8881,-104.6556,116.44,27,119,228,1
2,1,525713,38.8881,-104.6556,112.75,27,119,664,1
3,11,525713,38.8881,-104.6556,909.7,27,119,565,1
19,12,832,38.5234,-120.6763,880.7,32,99,509,1
22,5,525713,38.8881,-104.6556,21.55,27,119,64,1
22,5,832,38.5234,-120.6763,18.74,32,99,569,1
22,11,832,38.5234,-120.6763,875.71,32,99,604,1
22,11,832,38.5234,-120.6763,884.08,32,99,463,1
23,11,832,38.5234,-120.6763,855.28,32,99,528,1
23,5,525713,38.8881,-104.6556,19.1,27,119,691,1
23,11,832,38.5234,-120.6763,1214.39,32,99,578,1
23,0,832,38.5234,-120.6763,541.06,32,99,160,1
2,2,832,38.5234,-120.6763,11.02,32,99,73,1
2,8,525713,38.8881,-104.6556,743.26,27,119,60,1
7,2,525713,38.8881,-104.6556,10.73,27,119,164,1
12,4,832,38.5234,-120.6763,302.84,32,99,460,1
22,11,832,38.5234,-120.6763,1113.37,32,99,79,1
22,8,832,38.5234,-120.6763,821.25,32,99,423,1
1,2,518429,41.2064,-95.9953,7.85,24,36,293,1
20,8,518429,41.2064,-95.9953,909.14,24,36,134,1
23,11,518429,41.2064,-95.9953,1117.91,24,36,346,1
23,12,518429,41.2064,-95.9953,852.79,24,36,7,1
3,4,518429,41.2064,-95.9953,282.07,24,36,262,1
3,4,518429,41.2064,-95.9953,323.46,24,36,537,1
22,11,518429,41.2064,-95.9953,992.14,24,36,346,1
22,12,518429,41.2064,-95.9953,890.46,24,36,131,1
22,11,518429,41.2064,-95.9953,997.0,24,36,295,1
23,0,518429,41.2064,-95.9953,461.13,24,36,316,1
22,4,369,44.7957,-110.6137,328.72,78,114,639,1
22,12,369,44.7957,-110.6137,816.01,78,114,11,1
22,8,369,44.7957,-110.6137,857.18,78,114,263,1
23,11,369,44.7957,-110.6137,1245.75,78,114,472,1
23,11,369,44.7957,-110.6137,1145.91,78,114,604,1
5,4,1312922,33.5623,-112.0559,323.89,38,74,639,1
14,12,369,44.7957,-110.6137,705.84,78,114,138,1
20,8,369,44.7957,-110.6137,780.05,78,114,479,1
22,4,369,44.7957,-110.6137,360.54,78,114,483,1
23,11,369,44.7957,-110.6137,1087.81,78,114,370,1
23,10,369,44.7957,-110.6137,49.51,78,114,489,1
23,4,369,44.7957,-110.6137,352.69,78,114,367,1
23,10,369,44.7957,-110.6137,50.87,78,114,676,1
23,7,1312922,33.5623,-112.0559,20.85,38,74,344,1
9,4,732,40.201,-98.0684,380.28,63,156,62,1
22,11,732,40.201,-98.0684,1041.65,63,156,97,1
22,8,732,40.201,-98.0684,683.67,63,156,478,1
22,0,732,40.201,-98.0684,641.34,63,156,171,1
23,0,732,40.201,-98.0684,595.07,63,156,390,1
1,4,732,40.201,-98.0684,347.42,63,156,229,1
21,8,732,40.201,-98.0684,837.95,63,156,259,1
22,11,732,40.201,-98.0684,969.7,63,156,631,1
22,8,732,40.201,-98.0684,868.23,63,156,385,1
22,12,732,40.201,-98.0684,768.28,63,156,506,1
22,8,732,40.201,-98.0684,783.22,63,156,458,1
23,7,732,40.201,-98.0684,4.38,63,156,136,1
23,8,732,40.201,-98.0684,759.4,63,156,438,1
23,11,732,40.201,-98.0684,1083.88,63,156,236,1
1,4,761,46.5901,-117.1692,326.65,76,63,327,1
2,4,389246,39.6662,-104.835,292.85,50,32,392,1
2,4,389246,39.6662,-104.835,334.59,50,32,173,1
18,4,389246,39.6662,-104.835,290.71,50,32,234,1
23,12,389246,39.6662,-104.835,948.78,50,32,562,1
23,12,761,46.5901,-117.1692,765.25,76,63,419,1
1,4,389246,39.6662,-104.835,308.39,50,32,518,1
3,4,761,46.5901,-117.1692,324.45,76,63,412,1
3,4,761,46.5901,-117.1692,308.58,76,63,570,1
3,2,389246,39.6662,-104.835,11.68,50,32,104,1
16,12,389246,39.6662,-104.835,971.83,50,32,7,1
19,12,389246,39.6662,-104.835,1044.27,50,32,467,1
22,11,389246,39.6662,-104.835,860.18,50,32,440,1
22,8,761,46.5901,-117.1692,795.57,76,63,328,1
22,8,389246,39.6662,-104.835,735.1,50,32,119,1
22,11,389246,39.6662,-104.835,1090.93,50,32,642,1
22,11,761,46.5901,-117.1692,909.98,76,63,403,1
22,11,389246,39.6662,-104.835,1234.32,50,32,89,1
1,4,7268,34.9889,-106.0609,305.65,31,41,537,1
2,8,7268,34.9889,-106.0609,778.91,31,41,663,1
13,12,7268,34.9889,-106.0609,769.12,31,41,554,1
19,7,7268,34.9889,-106.0609,20.17,31,41,404,1
23,11,7268,34.9889,-106.0609,1160.14,31,41,440,1
1,4,7268,34.9889,-106.0609,331.77,31,41,450,1
23,11,7268,34.9889,-106.0609,1063.85,31,41,365,1
23,11,7268,34.9889,-106.0609,1105.82,31,41,268,1
23,8,84861,39.5102,-104.7216,642.43,87,114,474,1
1,2,84861,39.5102,-104.7216,12.33,87,114,293,1
22,8,84861,39.5102,-104.7216,921.25,87,114,147,1
22,11,84861,39.5102,-104.7216,989.01,87,114,642,1
22,11,84861,39.5102,-104.7216,944.06,87,114,295,1
22,0,84861,39.5102,-104.7216,487.35,87,114,500,1
22,8,84861,39.5102,-104.7216,799.22,87,114,663,1
14,8,2601,36.9766,-90.2848,729.44,62,141,479,1
22,11,2601,36.9766,-90.2848,1021.5,62,141,403,1
23,12,2601,36.9766,-90.2848,1047.46,62,141,559,1
23,8,2601,36.9766,-90.2848,716.09,62,141,438,1
23,11,2601,36.9766,-90.2848,975.66,62,141,642,1
23,4,2601,36.9766,-90.2848,296.14,62,141,544,1
22,11,2601,36.9766,-90.2848,1097.09,62,141,564,1
22,12,2601,36.9766,-90.2848,854.47,62,141,532,1
2,4,597,43.7575,-122.481,294.42,58,87,43,1
12,11,597,43.7575,-122.481,963.01,58,87,472,1
22,12,597,43.7575,-122.481,824.98,58,87,650,1
23,4,597,43.7575,-122.481,347.84,58,87,518,1
23,7,597,43.7575,-122.481,5.44,58,87,264,1
0,4,597,43.7575,-122.481,325.32,58,87,19,1
10,4,597,43.7575,-122.481,333.82,58,87,483,1
14,12,597,43.7575,-122.481,911.88,58,87,499,1
22,10,597,43.7575,-122.481,47.29,58,87,489,1
22,8,597,43.7575,-122.481,715.88,58,87,414,1
23,12,597,43.7575,-122.481,748.35,58,87,532,1
23,11,597,43.7575,-122.481,1070.61,58,87,180,1
22,11,1201,36.6704,-93.0377,1094.88,39,9,528,1
23,6,1201,36.6704,-93.0377,282.21,39,9,360,1
2,2,1201,36.6704,-93.0377,10.21,39,9,73,1
3,2,1201,36.6704,-93.0377,9.92,39,9,37,1
3,4,1201,36.6704,-93.0377,293.99,39,9,381,1
14,4,1201,36.6704,-93.0377,298.66,39,9,122,1
18,11,1201,36.6704,-93.0377,1083.77,39,9,177,1
21,12,1201,36.6704,-93.0377,819.52,39,9,56,1
22,11,1201,36.6704,-93.0377,1124.91,39,9,270,1
17,11,759,35.2563,-111.95,996.5,62,20,565,1
22,10,759,35.2563,-111.95,48.12,62,20,369,1
23,11,759,35.2563,-111.95,966.33,62,20,403,1
2,4,759,35.2563,-111.95,304.2,62,20,445,1
3,2,759,35.2563,-111.95,17.67,62,20,305,1
3,4,308,41.5403,-122.9366,317.84,61,56,71,1
22,11,759,35.2563,-111.95,1051.78,62,20,498,1
22,4,759,35.2563,-111.95,333.53,62,20,327,1
23,8,759,35.2563,-111.95,827.59,62,20,385,1
23,11,308,41.5403,-122.9366,1028.63,61,56,642,1
23,8,759,35.2563,-111.95,813.34,62,20,468,1
23,0,308,41.5403,-122.9366,617.75,61,56,316,1
0,3,308,41.5403,-122.9366,14.97,61,56,334,1
1,4,308,41.5403,-122.9366,313.19,61,56,287,1
22,11,308,41.5403,-122.9366,942.63,61,56,79,1
23,0,308,41.5403,-122.9366,634.64,61,56,218,1
1,4,837792,47.6633,-122.3022,269.64,62,6,503,1
2,4,837792,47.6633,-122.3022,318.71,62,6,392,1
3,4,1063,41.6964,-96.9858,355.08,91,140,173,1
12,9,1063,41.6964,-96.9858,50.24,91,140,318,1
14,8,837792,47.6633,-122.3022,814.58,62,6,468,1
15,8,837792,47.6633,-122.3022,823.17,62,6,63,1
17,11,837792,47.6633,-122.3022,838.68,62,6,61,1
22,12,837792,47.6633,-122.3022,1027.85,62,6,34,1
22,11,837792,47.6633,-122.3022,901.8,62,6,142,1
22,0,1063,41.6964,-96.9858,615.35,91,140,125,1
22,8,837792,47.6633,-122.3022,809.92,62,6,519,1
23,8,1063,41.6964,-96.9858,659.87,91,140,538,1
23,12,1063,41.6964,-96.9858,627.87,91,140,231,1
23,11,1063,41.6964,-96.9858,1086.87,91,140,123,1
1,4,1063,41.6964,-96.9858,333.11,91,140,459,1
2,4,1063,41.6964,-96.9858,315.84,91,140,88,1
2,2,837792,47.6633,-122.3022,8.65,62,6,104,1
2,3,1063,41.6964,-96.9858,14.31,91,140,121,1
22,11,1063,41.6964,-96.9858,924.55,91,140,44,1
22,12,1063,41.6964,-96.9858,776.84,91,140,45,1
23,12,837792,47.6633,-122.3022,884.65,62,6,128,1
0,4,12866,38.7859,-94.244,310.1,73,101,19,1
3,4,12866,38.7859,-94.244,259.63,73,101,158,1
14,4,12866,38.7859,-94.244,284.56,73,101,637,1
22,1,12866,38.7859,-94.244,113.81,73,101,450,1
23,10,12866,38.7859,-94.244,23.65,73,101,10,1
0,2,12866,38.7859,-94.244,11.76,73,101,495,1
2,2,12866,38.7859,-94.244,7.78,73,101,387,1
23,0,12866,38.7859,-94.244,337.24,73,101,491,1
1,2,61,39.3199,-106.6596,18.85,80,138,37,1
1,4,61,39.3199,-106.6596,347.79,80,138,173,1
22,8,61,39.3199,-106.6596,922.87,80,138,457,1
22,11,61,39.3199,-106.6596,1058.87,80,138,123,1
22,4,61,39.3199,-106.6596,338.03,80,138,450,1
23,8,61,39.3199,-106.6596,716.47,80,138,423,1
23,12,61,39.3199,-106.6596,744.34,80,138,45,1
23,13,61,39.3199,-106.6596,9.42,80,138,443,1
23,11,61,39.3199,-106.6596,931.28,80,138,612,1
1,4,61,39.3199,-106.6596,299.41,80,138,445,1
1,4,61,39.3199,-106.6596,297.44,80,138,62,1
2,4,61,39.3199,-106.6596,307.98,80,138,412,1
17,12,61,39.3199,-106.6596,939.35,80,138,514,1
22,12,61,39.3199,-106.6596,794.8,80,138,562,1
0,4,5662,35.7206,-108.0271,287.62,30,98,661,1
0,4,5662,35.7206,-108.0271,347.22,30,98,471,1
1,8,5662,35.7206,-108.0271,650.64,30,98,423,1
2,4,5662,35.7206,-108.0271,273.92,30,98,313,1
22,10,5662,35.7206,-108.0271,20.0,30,98,232,1
23,11,5662,35.7206,-108.0271,1163.15,30,98,192,1
3,4,5662,35.7206,-108.0271,259.26,30,98,116,1
22,8,5662,35.7206,-108.0271,891.62,30,98,147,1
0,11,1490,20.0271,-155.3697,1012.73,28,34,61,1
0,3,1490,20.0271,-155.3697,6.42,28,34,616,1
1,11,1490,20.0271,-155.3697,1110.42,28,34,642,1
3,8,1490,20.0271,-155.3697,796.91,28,34,525,1
23,5,1490,20.0271,-155.3697,15.18,28,34,646,1
2,3,805,40.1959,-92.4333,15.84,49,132,536,1
3,2,805,40.1959,-92.4333,19.66,49,132,91,1
3,12,1490,20.0271,-155.3697,961.7,28,34,34,1
22,6,805,40.1959,-92.4333,443.25,49,132,576,1
22,11,805,40.1959,-92.4333,1166.02,49,132,97,1
22,10,1490,20.0271,-155.3697,23.43,28,34,239,1
22,4,805,40.1959,-92.4333,345.48,49,132,537,1
23,0,805,40.1959,-92.4333,537.22,49,132,430,1
23,12,805,40.1959,-92.4333,846.92,49,132,562,1
23,11,805,40.1959,-92.4333,1010.05,49,132,528,1
1,4,805,40.1959,-92.4333,367.59,49,132,19,1
2,9,1847,38.2911,-92.7059,686.71,31,152,602,1
2,8,1847,38.2911,-92.7059,948.34,31,152,439,1
22,8,805,40.1959,-92.4333,849.01,49,132,63,1
22,11,805,40.1959,-92.4333,876.9,49,132,177,1
22,12,805,40.1959,-92.4333,737.77,49,132,562,1
22,7,1847,38.2911,-92.7059,17.48,31,152,151,1
23,5,1847,38.2911,-92.7059,18.16,31,152,352,1
23,8,805,40.1959,-92.4333,875.31,49,132,60,1
0,11,1847,38.2911,-92.7059,1161.02,31,152,347,1
0,4,1847,38.2911,-92.7059,352.32,31,152,537,1
22,12,1847,38.2911,-92.7059,771.42,31,152,636,1
23,6,1847,38.2911,-92.7059,226.82,31,152,207,1
2,1,190249,33.6773,-118.0051,107.36,43,42,217,1
3,9,190249,33.6773,-118.0051,6.43,43,42,230,1
5,11,190249,33.6773,-118.0051,1024.16,43,42,143,1
1,12,190249,33.6773,-118.0051,871.53,43,42,597,1
2,0,190249,33.6773,-118.0051,499.28,43,42,309,1
